19409,-267,-785,394
19410,-245,-813,462
19411,-240,-838,531
19412,-218,-858,599
19413,-196,-869,663
19414,-185,-872,723
19415,-141,-868,781
19416,-113,-862,833
19417,-108,-854,878
19418,-80,-849,917
19419,-31,-845,951
19420,12,-843,978
19421,-9,-842,997
19422,-514,-842,1009
19423,-1522,-842,1016
19424,-32768,-843,1012
19425,-32768,-846,992
19426,-32768,-848,959
19427,-32768,-851,915
19428,-843,-854,862
19429,-316,-856,802
19430,7,-858,737
19431,254,-859,667
19432,407,-859,594
19433,517,-860,519
19434,583,-861,443
19435,616,-861,366
19436,616,-863,290
19437,610,-865,216
19438,599,-866,143
19439,594,-868,71
19440,594,-868,1
19441,610,-868,-67
19442,605,-868,-133
19443,605,-868,-197
19444,621,-867,-261
19445,653,-865,-325
19446,692,-856,-390
19447,752,-834,-456
19448,840,-791,-520
19449,911,-726,-580
19450,993,-651,-637
19451,1065,-583,-690
19452,1103,-534,-739
19453,1103,-503,-783
19454,1081,-486,-822
19455,1021,-479,-858
19456,922,-479,-891
19457,741,-483,-924
19458,588,-490,-956
19459,440,-498,-987
19460,325,-508,-1019
19461,248,-522,-1052
19462,204,-538,-1087
19463,133,-557,-1123
19464,105,-579,-1160
19465,78,-604,-1198
19466,39,-632,-1236
19467,17,-660,-1275
19468,2,-689,-1311
19469,7,-717,-1342
19470,28,-744,-1368
19471,39,-771,-1389
19472,23,-793,-1405
19473,17,-809,-1416
19474,12,-819,-1422
19475,2,-824,-1424
19476,17,-823,-1424
19477,12,-821,-1425
19478,23,-818,-1426
19479,12,-816,-1427
19480,2,-816,-1428
19481,23,-818,-1430
19482,17,-821,-1432
19483,-261,-823,-1434
19484,-1078,-825,-1436
19485,-32768,-827,-1438
19486,-32768,-829,-1440
19487,-32768,-831,-1442
19488,-32768,-834,-1446
19489,-1402,-838,-1454
19490,-667,-842,-1464
19491,-278,-847,-1477
19492,-20,-850,-1489
19493,149,-854,-1498
19494,276,-858,-1503
19495,368,-861,-1505
19496,429,-865,-1506
19497,456,-870,-1507
19498,462,-875,-1508
19499,478,-880,-1509
19500,495,-886,-1509
19501,484,-892,-1507
19502,484,-898,-1503
19503,489,-904,-1497
19504,500,-909,-1491
19505,517,-913,-1486
19506,528,-913,-1482
19507,588,-904,-1479
19508,637,-877,-1476
19509,692,-822,-1473
19510,758,-740,-1469
19511,840,-647,-1465
19512,917,-568,-1461
19513,944,-517,-1456
19514,944,-488,-1451
19515,944,-474,-1446
19516,906,-467,-1441
19517,802,-465,-1436
19518,632,-467,-1431
19519,456,-469,-1425
19520,265,-473,-1420
19521,122,-479,-1415
19522,39,-489,-1409
19523,-53,-502,-1403
19524,-130,-518,-1398
19525,-141,-537,-1394
19526,-130,-559,-1391
19527,-168,-585,-1389
19528,-212,-612,-1388
19529,-229,-641,-1387
19530,-212,-670,-1387
19531,-174,-699,-1387
19532,-152,-726,-1387
19533,-152,-752,-1385
19534,-163,-775,-1381
19535,-163,-793,-1376
19536,-185,-807,-1370
19537,-130,-815,-1364
19538,-146,-818,-1358
19539,-130,-822,-1352
19540,-113,-826,-1348
19541,-102,-830,-1346
19542,-86,-835,-1346
19543,-64,-839,-1348
19544,-174,-842,-1352
19545,-793,-845,-1357
19546,-32768,-848,-1363
19547,-32768,-851,-1370
19548,-32768,-855,-1378
19549,-32768,-860,-1388
19550,-32768,-865,-1399
19551,-914,-872,-1412
19552,-442,-878,-1425
19553,-124,-884,-1436
19554,56,-890,-1446
19555,171,-895,-1455
19556,281,-900,-1463
19557,357,-905,-1469
19558,407,-911,-1473
19559,412,-916,-1475
19560,440,-922,-1476
19561,434,-927,-1476
19562,401,-933,-1475
19563,445,-938,-1474
19564,462,-944,-1470
19565,451,-950,-1462
19566,467,-955,-1451
19567,478,-958,-1437
19568,517,-956,-1421
19569,555,-941,-1405
19570,626,-904,-1390
19571,703,-837,-1375
19572,835,-750,-1358
19573,895,-667,-1338
19574,938,-604,-1315
19575,977,-564,-1290
19576,1004,-542,-1264
19577,944,-531,-1237
19578,890,-525,-1210
19579,802,-525,-1183
19580,588,-528,-1155
19581,407,-533,-1125
19582,210,-539,-1094
19583,122,-549,-1062
19584,34,-561,-1029
19585,-3,-577,-995
19586,-58,-597,-960
19587,-80,-618,-924
19588,-102,-643,-887
19589,-152,-671,-849
19590,-141,-700,-809
19591,-102,-729,-768
19592,-119,-759,-726
19593,-86,-788,-683
19594,-113,-815,-639
19595,-113,-838,-595
19596,-80,-856,-550
19597,-124,-868,-504
19598,-80,-873,-458
19599,-20,-873,-412
19600,-58,-870,-363
19601,-75,-868,-309
19602,-20,-865,-250
19603,-47,-865,-188
19604,23,-864,-126
19605,-80,-865,-68
19606,-634,-865,-14
19607,-1637,-868,37
19608,-32768,-870,85
19609,-32768,-874,132
19610,-32768,-878,178
19611,-32768,-883,223
19612,-925,-888,265
19613,-448,-893,302
19614,-119,-897,336
19615,111,-901,366
19616,275,-904,391
19617,379,-908,409
19618,451,-911,420
19619,489,-915,425
19620,511,-918,424
19621,517,-922,415
19622,528,-925,399
19623,533,-929,377
19624,550,-933,348
19625,550,-937,311
19626,583,-940,267
19627,594,-942,217
19628,610,-942,163
19629,648,-939,106
19630,681,-928,47
19631,725,-900,-14
19632,802,-849,-75
19633,879,-772,-136
19634,949,-687,-198
19635,1010,-612,-260
19636,1026,-558,-319
19637,1026,-524,-373
19638,988,-504,-423
19639,922,-494,-469
19640,802,-491,-514
19641,648,-491,-560
19642,462,-494,-607
19643,303,-500,-654
19644,199,-508,-701
19645,127,-518,-747
19646,50,-533,-792
19647,12,-550,-837
19648,-9,-570,-882
19649,-31,-593,-927
19650,-64,-619,-972
19651,-97,-647,-1017
19652,-86,-675,-1059
19653,-47,-704,-1096
19654,-42,-733,-1129
19655,-36,-761,-1159
19656,-36,-786,-1185
19657,-42,-808,-1207
19658,-42,-822,-1226
19659,-42,-829,-1242
19660,-20,-829,-1254
19661,-31,-827,-1263
19662,-25,-824,-1269
19663,-31,-822,-1272
19664,-20,-823,-1274
19665,-9,-825,-1275
19666,-14,-826,-1276
19667,-360,-828,-1276
19668,-1199,-828,-1277
19669,-32768,-829,-1279
19670,-32768,-829,-1283
19671,-32768,-830,-1288
19672,-32768,-833,-1294
19673,-1270,-836,-1301
19674,-596,-840,-1309
19675,-283,-844,-1318
19676,-14,-848,-1327
19677,138,-851,-1334
19678,254,-854,-1339
19679,314,-858,-1343
19680,363,-862,-1347
19681,396,-867,-1354
19682,407,-872,-1363
19683,407,-878,-1374
19684,401,-883,-1386
19685,412,-890,-1399
19686,418,-896,-1413
19687,423,-902,-1428
19688,434,-908,-1443
19689,456,-912,-1456
19690,473,-912,-1468
19691,533,-903,-1478
19692,577,-875,-1487
19693,648,-819,-1495
19694,703,-736,-1502
19695,780,-643,-1509
19696,873,-567,-1514
19697,901,-516,-1516
19698,901,-487,-1515
19699,895,-472,-1512
19700,851,-465,-1507
19701,741,-463,-1501
19702,582,-464,-1494
19703,412,-466,-1485
19704,248,-471,-1477
19705,94,-477,-1472
19706,1,-486,-1469
19707,-53,-499,-1468
19708,-91,-515,-1469
19709,-135,-536,-1471
19710,-174,-559,-1474
19711,-212,-586,-1479
19712,-212,-615,-1484
19713,-218,-643,-1490
19714,-212,-670,-1497
19715,-207,-697,-1504
19716,-201,-724,-1511
19717,-163,-750,-1516
19718,-152,-772,-1519
19719,-146,-789,-1521
19720,-135,-799,-1520
19721,-146,-804,-1516
19722,-152,-804,-1509
19723,-141,-804,-1500
19724,-130,-804,-1490
19725,-119,-805,-1480
19726,-124,-808,-1471
19727,-64,-811,-1462
19728,-239,-814,-1453
19729,-936,-818,-1445
19730,-32768,-822,-1437
19731,-32768,-827,-1429
19732,-32768,-833,-1422
19733,-32768,-839,-1416
19734,-1550,-845,-1412
19735,-766,-853,-1409
19736,-376,-861,-1406
19737,-207,-868,-1403
19738,-42,-875,-1399
19739,210,-882,-1395
19740,297,-888,-1392
19741,357,-894,-1391
19742,396,-900,-1392
19743,396,-908,-1395
19744,346,-915,-1396
19745,363,-923,-1392
19746,407,-930,-1385
19747,352,-937,-1374
19748,341,-944,-1361
19749,412,-950,-1347
19750,374,-956,-1331
19751,401,-958,-1315
19752,418,-954,-1297
19753,407,-936,-1278
19754,363,-892,-1257
19755,544,-819,-1235
19756,736,-729,-1210
19757,928,-647,-1183
19758,955,-587,-1153
19759,988,-551,-1121
19760,922,-532,-1084
19761,730,-522,-1040
19762,664,-518,-990
19763,725,-518,-935
19764,555,-521,-875
19765,336,-525,-808
19766,116,-533,-736
19767,34,-543,-659
19768,23,-556,-577
19769,-31,-572,-491
19770,-75,-592,-400
19771,-108,-615,-306
19772,-157,-641,-207
19773,-168,-669,-103
19774,-69,-699,5
19775,-69,-729,117
19776,-9,-759,235
19777,7,-788,360
19778,-36,-815,492
19779,-14,-840,630
19780,-20,-858,773
19781,12,-871,920
19782,-42,-876,1071
19783,105,-877,1225
19784,56,-875,1380
19785,-31,-872,1532
19786,-9,-872,1682
19787,12,-872,1830
19788,67,-874,1970
19789,-135,-876,2047
19790,-919,-879,2047
19791,-32768,-882,2047
19792,-32768,-885,2047
19793,-32768,-888,2047
19794,-32768,-893,2047
19795,-32768,-897,2047
19796,-854,-902,2047
19797,-547,-907,2047
19798,-420,-911,2047
19799,78,-915,2047
19800,303,-918,2047
19801,303,-921,2047
19802,309,-925,2047
19803,390,-929,2047
19804,478,-933,2047
19805,583,-936,2047
19806,511,-940,2047
19807,473,-943,2047
19808,473,-946,2047
19809,610,-948,2047
19810,692,-951,2047
19811,659,-953,2047
19812,653,-954,2047
19813,605,-952,2047
19814,692,-940,2047
19815,703,-912,2047
19816,741,-858,2047
19817,950,-783,2047
19818,1224,-700,2047
19819,1218,-625,2047
19820,1142,-568,2047
19821,1092,-531,1922
19822,1087,-508,1782
19823,1059,-494,1638
19824,939,-487,1495
19825,686,-485,1358
19826,347,-489,1226
19827,237,-494,1099
19828,281,-501,973
19829,138,-511,846
19830,138,-525,718
19831,61,-542,589
19832,28,-561,462
19833,-64,-582,338
19834,12,-607,216
19835,23,-633,97
19836,-69,-658,-18
19837,23,-683,-126
19838,-9,-707,-228
19839,-108,-728,-325
19840,-25,-746,-415
19841,-124,-757,-497
19842,-108,-761,-573
19843,-75,-760,-643
19844,-58,-756,-707
19845,-113,-753,-765
19846,-80,-750,-818
19847,-190,-750,-867
19848,-86,-749,-910
19849,17,-750,-946
19850,-86,-750,-976
19851,-541,-750,-1000
19852,-32768,-750,-1020
19853,-32768,-752,-1036
19854,-32768,-754,-1049
19855,-32768,-756,-1058
19856,-32768,-758,-1064
19857,-963,-762,-1065
19858,-607,-765,-1062
19859,-503,-768,-1056
19860,122,-769,-1048
19861,281,-771,-1038
19862,319,-772,-1027
19863,303,-773,-1015
19864,248,-776,-1003
19865,281,-779,-992
19866,286,-783,-983
19867,243,-786,-975
19868,341,-790,-969
19869,456,-793,-965
19870,270,-796,-963
19871,116,-799,-962
19872,226,-800,-964
19873,155,-799,-971
19874,352,-792,-982
19875,626,-771,-997
19876,637,-728,-1013
19877,582,-659,-1027
19878,297,-572,-1039
19879,730,-489,-1049
19880,868,-425,-1060
19881,643,-383,-1074
19882,264,-358,-1091
19883,834,-343,-1110
19884,840,-335,-1128
19885,489,-333,-1143
19886,286,-334,-1154
19887,149,-339,-1162
19888,-119,-345,-1168
19889,-218,-356,-1173
19890,-97,-371,-1177
19891,-250,-390,-1180
19892,-420,-411,-1183
19893,-629,-436,-1188
19894,-464,-465,-1194
19895,-212,-494,-1202
19896,-218,-525,-1208
19897,-437,-558,-1209
19898,-536,-590,-1206
19899,-623,-622,-1199
19900,-782,-651,-1188
19901,-344,-676,-1174
19902,-289,-697,-1157
19903,-426,-711,-1137
19904,-333,-718,-1114
19905,-267,-722,-1087
19906,-563,-722,-1057
19907,-727,-723,-1025
19908,-360,-725,-991
19909,-393,-727,-957
19910,-453,-729,-922
19911,-464,-730,-886
19912,-848,-732,-848
19913,-1714,-733,-806
19914,-32768,-736,-760
19915,-32768,-740,-711
19916,-32768,-746,-658
19917,-32768,-753,-601
19918,-1374,-760,-540
19919,-881,-768,-475
19920,-788,-775,-408
19921,-388,-783,-341
19922,-69,-788,-274
19923,7,-794,-207
19924,-102,-800,-137
19925,-119,-807,-62
19926,18,-813,17
19927,177,-819,100
19928,199,-825,187
19929,199,-833,280
19930,-53,-840,377
19931,-31,-847,478
19932,89,-854,581
19933,-14,-861,685
19934,210,-867,789
19935,473,-871,893
19936,368,-869,994
19937,138,-854,1090
19938,138,-817,1181
19939,352,-755,1267
19940,818,-677,1347
19941,960,-602,1419
19942,824,-542,1483
19943,730,-501,1541
19944,604,-476,1588
19945,418,-461,1619
19946,287,-451,1637
19947,357,-448,1643
19948,204,-450,1636
19949,34,-456,1615
19950,-47,-465,1582
19951,188,-475,1539
19952,23,-490,1486
19953,-431,-506,1422
19954,-602,-525,1349
19955,-612,-547,1268
19956,-228,-571,1181
19957,-53,-597,1089
19958,-174,-624,993
19959,-284,-651,893
19960,-404,-679,788
19961,-678,-703,677
19962,-530,-723,561
19963,-212,-736,440
19964,-262,-740,315
19965,-86,-736,188
19966,-190,-725,59
19967,-360,-712,-72
19968,-580,-701,-201
19969,-481,-691,-326
19970,-185,-684,-447
19971,-256,-679,-565
19972,-130,-676,-681
19973,-459,-673,-796
19974,-1462,-670,-910
19975,-32768,-668,-1024
19976,-32768,-668,-1135
19977,-32768,-670,-1241
19978,-32768,-672,-1343
19979,-1363,-675,-1441
19980,-809,-679,-1535
19981,-492,-681,-1625
19982,-327,-685,-1711
19983,-91,-689,-1794
19984,78,-693,-1870
19985,72,-698,-1938
19986,28,-704,-1998
19987,39,-711,-32768
19988,100,-718,-32768
19989,89,-726,-32768
19990,-14,-735,-32768
19991,-9,-743,-32768
19992,23,-751,-32768
19993,61,-758,-32768
19994,122,-763,-32768
19995,122,-767,-32768
19996,39,-767,-32768
19997,50,-758,-32768
19998,127,-732,-32768
19999,171,-683,-32768
20000,188,-611,-2037
20001,199,-532,-1971
20002,243,-464,-1899
20003,298,-416,-1821
20004,314,-386,-1738
20005,276,-368,-1649
20006,193,-359,-1556
20007,83,-355,-1458
20008,-91,-357,-1359
20009,-327,-361,-1261
20010,-486,-367,-1164
20011,-601,-375,-1068
20012,-760,-389,-977
20013,-903,-405,-897
20014,-990,-425,-826
20015,-1040,-449,-762
20016,-1095,-474,-707
20017,-1188,-500,-662
20018,-1275,-528,-625
20019,-1380,-556,-596
20020,-1341,-585,-573
20021,-1237,-613,-557
20022,-1286,-639,-547
20023,-1336,-661,-542
20024,-1385,-679,-543
20025,-1407,-692,-549
20026,-1457,-698,-559
20027,-1473,-699,-573
20028,-1522,-698,-588
20029,-1588,-697,-601
20030,-1577,-697,-613
20031,-1566,-699,-623
20032,-1555,-702,-632
20033,-1544,-704,-640
20034,-32768,-706,-647
20035,-32768,-707,-653
20036,-32768,-707,-659
20037,-32768,-707,-664
20038,-32768,-708,-668
20039,-32768,-709,-672
20040,-32768,-713,-675
20041,-32768,-717,-677
20042,-32768,-720,-677
20043,-1709,-724,-676
20044,-1522,-727,-674
20045,-1418,-732,-671
20046,-1391,-737,-667
20047,-1330,-742,-663
20048,-1336,-747,-657
20049,-1336,-750,-650
20050,-1374,-755,-641
20051,-1341,-760,-631
20052,-1325,-765,-620
20053,-1391,-770,-608
20054,-1407,-775,-595
20055,-1501,-779,-581
20056,-1615,-781,-567
20057,-1380,-779,-552
20058,-1215,-769,-536
20059,-1128,-740,-520
20060,-1089,-684,-503
20061,-1023,-602,-485
20062,-930,-515,-465
20063,-903,-444,-444
20064,-865,-399,-421
20065,-903,-373,-397
20066,-1034,-359,-371
20067,-936,-352,-343
20068,-694,-349,-315
20069,-941,-348,-288
20070,-1155,-350,-262
20071,-1292,-356,-237
20072,-1418,-366,-216
20073,-1643,-381,-200
20074,-1676,-398,-189
20075,-1517,-418,-182
20076,-1654,-442,-179
20077,-1473,-466,-180
20078,-1490,-492,-185
20079,-1555,-522,-194
20080,-1517,-554,-207
20081,-1528,-587,-225
20082,-1654,-618,-247
20083,-1308,-645,-273
20084,-1308,-667,-300
20085,-1177,-686,-326
20086,-1177,-701,-352
20087,-1253,-710,-377
20088,-1270,-711,-402
20089,-1139,-709,-428
20090,-1029,-709,-455
20091,-887,-711,-482
20092,-870,-716,-510
20093,-870,-723,-538
20094,-777,-731,-567
20095,-864,-739,-596
20096,-1561,-747,-628
20097,-32768,-755,-665
20098,-32768,-763,-706
20099,-32768,-770,-751
20100,-32768,-776,-796
20101,-32768,-783,-839
20102,-1314,-790,-880
20103,-810,-798,-919
20104,-579,-805,-957
20105,-349,-812,-995
20106,-223,-820,-1033
20107,-201,-828,-1070
20108,-234,-836,-1105
20109,39,-844,-1136
20110,204,-853,-1164
20111,319,-861,-1189
20112,319,-870,-1209
20113,182,-879,-1222
20114,314,-886,-1229
20115,363,-893,-1231
20116,412,-899,-1230
20117,451,-904,-1226
20118,517,-907,-1220
20119,467,-904,-1212
20120,396,-888,-1201
20121,725,-850,-1186
20122,895,-785,-1168
20123,917,-706,-1147
20124,1004,-632,-1123
20125,1015,-575,-1094
20126,1098,-540,-1061
20127,1131,-519,-1025
20128,1114,-508,-986
20129,1015,-503,-946
20130,939,-501,-905
20131,758,-502,-863
20132,495,-508,-823
20133,434,-516,-788
20134,325,-529,-757
20135,18,-546,-730
20136,62,-566,-704
20137,308,-590,-677
20138,171,-613,-648
20139,105,-636,-618
20140,12,-661,-586
20141,-47,-685,-552
20142,-31,-710,-516
20143,56,-735,-478
20144,144,-759,-437
20145,122,-782,-390
20146,111,-801,-337
20147,105,-815,-280
20148,78,-822,-219
20149,-53,-823,-156
20150,62,-819,-91
20151,237,-815,-24
20152,303,-811,40
20153,363,-808,98
20154,341,-808,151
20155,308,-810,200
20156,122,-811,243
20157,-448,-813,279
20158,-1265,-815,309
20159,-32768,-816,333
20160,-32768,-819,353
20161,-32768,-823,370
20162,-32768,-828,385
20163,-661,-833,398
20164,-196,-837,409
20165,1,-841,420
20166,171,-844,430
20167,379,-847,440
20168,758,-850,448
20169,813,-853,454
20170,895,-857,457
20171,829,-860,458
20172,802,-864,458
20173,818,-866,458
20174,719,-868,457
20175,824,-870,456
20176,796,-871,450
20177,758,-871,436
20178,791,-871,414
20179,703,-871,386
20180,780,-867,354
20181,1004,-857,321
20182,944,-830,287
20183,1076,-781,251
20184,1092,-710,217
20185,1120,-630,185
20186,1251,-558,156
20187,1361,-504,129
20188,1460,-467,108
20189,1465,-446,97
20190,1306,-434,95
20191,1163,-430,101
20192,884,-431,114
20193,769,-433,135
20194,538,-437,164
20195,506,-443,199
20196,522,-453,237
20197,495,-465,275
20198,390,-482,313
20199,401,-501,351
20200,368,-523,390
20201,341,-547,433
20202,281,-572,479
20203,276,-598,528
20204,298,-625,580
20205,325,-651,635
20206,276,-675,693
20207,286,-695,753
20208,298,-708,816
20209,303,-716,882
20210,324,-718,950
20211,374,-718,1021
20212,330,-716,1092
20213,309,-715,1161
20214,314,-716,1228
20215,325,-718,1294
20216,357,-720,1353
20217,335,-722,1402
20218,-64,-724,1441
20219,-991,-726,1472
20220,-32768,-729,1494
20221,-32768,-732,1506
20222,-32768,-736,1510
20223,-32768,-740,1506
20224,-749,-746,1495
20225,-163,-752,1478
20226,160,-758,1454
20227,374,-765,1425
20228,506,-771,1391
20229,664,-777,1352
20230,719,-783,1308
20231,802,-788,1260
20232,840,-792,1210
20233,857,-796,1160
20234,846,-800,1109
20235,857,-805,1058
20236,857,-811,1007
20237,879,-817,957
20238,868,-823,908
20239,818,-829,859
20240,796,-833,811
20241,928,-831,763
20242,906,-818,716
20243,988,-783,669
20244,1021,-719,625
20245,1131,-636,585
20246,1191,-553,548
20247,1251,-490,514
20248,1300,-450,483
20249,1306,-428,456
20250,1262,-418,432
20251,1191,-413,411
20252,1076,-412,392
20253,917,-415,375
20254,703,-419,360
20255,522,-425,346
20256,445,-433,332
20257,374,-444,317
20258,270,-459,301
20259,215,-476,284
20260,171,-495,267
20261,116,-517,249
20262,67,-542,231
20263,78,-569,212
20264,111,-597,195
20265,144,-625,182
20266,138,-651,173
20267,127,-675,168
20268,111,-695,165
20269,83,-711,163
20270,111,-725,162
20271,144,-734,162
20272,193,-737,163
20273,127,-737,165
20274,133,-736,168
20275,133,-736,171
20276,111,-736,174
20277,144,-737,175
20278,215,-737,174
20279,-48,-737,172
20280,-837,-737,168
20281,-32768,-738,163
20282,-32768,-741,157
20283,-32768,-745,151
20284,-32768,-749,144
20285,-1067,-754,136
20286,-382,-761,128
20287,-53,-768,119
20288,182,-776,107
20289,368,-785,90
20290,517,-794,69
20291,621,-804,44
20292,648,-815,14
20293,675,-825,-21
20294,692,-836,-61
20295,681,-847,-105
20296,670,-858,-153
20297,675,-868,-204
20298,686,-878,-258
20299,714,-887,-314
20300,725,-897,-369
20301,736,-906,-421
20302,796,-912,-471
20303,846,-911,-518
20304,895,-893,-561
20305,939,-847,-599
20306,1037,-771,-632
20307,1147,-680,-661
20308,1219,-600,-684
20309,1262,-547,-697
20310,1284,-518,-703
20311,1273,-503,-701
20312,1273,-494,-695
20313,1169,-491,-686
20314,1004,-491,-674
20315,824,-495,-660
20316,648,-501,-644
20317,478,-510,-625
20318,423,-522,-603
20319,368,-537,-579
20320,270,-556,-555
20321,232,-578,-533
20322,221,-602,-513
20323,221,-629,-494
20324,182,-657,-475
20325,160,-686,-455
20326,221,-716,-434
20327,232,-747,-412
20328,221,-775,-386
20329,215,-802,-355
20330,226,-825,-319
20331,215,-841,-279
20332,226,-850,-239
20333,215,-852,-201
20334,237,-850,-166
20335,243,-847,-133
20336,243,-844,-101
20337,243,-843,-68
20338,259,-844,-34
20339,298,-845,0
20340,111,-847,37
20341,-662,-849,78
20342,-32768,-852,122
20343,-32768,-856,169
20344,-32768,-860,221
20345,-32768,-865,278
20346,-1034,-870,340
20347,-300,-875,407
20348,45,-880,478
20349,308,-886,552
20350,489,-890,629
20351,632,-895,709
20352,780,-900,792
20353,829,-906,879
20354,840,-911,970
20355,890,-918,1064
20356,868,-925,1160
20357,949,-931,1256
20358,928,-937,1352
20359,846,-943,1448
20360,911,-950,1544
20361,977,-957,1641
20362,949,-962,1740
20363,933,-967,1839
20364,966,-967,1935
20365,993,-958,2025
20366,1076,-930,2047
20367,1175,-877,2047
20368,1344,-803,2047
20369,1416,-724,2047
20370,1405,-656,2047
20371,1196,-608,2047
20372,1218,-578,2047
20373,1471,-559,2047
20374,1421,-550,2047
20375,1235,-546,2047
20376,1021,-547,2047
20377,796,-552,2047
20378,643,-559,2047
20379,533,-568,2047
20380,445,-579,2047
20381,379,-595,2047
20382,319,-613,2047
20383,292,-633,2047
20384,265,-654,2047
20385,237,-678,2047
20386,199,-703,2032
20387,204,-728,1908
20388,204,-751,1777
20389,166,-772,1643
20390,166,-790,1506
20391,232,-802,1366
20392,292,-806,1225
20393,352,-804,1085
20394,314,-797,945
20395,281,-790,806
20396,265,-783,670
20397,270,-779,539
20398,248,-776,413
20399,248,-775,290
20400,243,-775,171
20401,78,-774,56
20402,-601,-775,-57
20403,-1599,-775,-167
20404,-32768,-777,-274
20405,-32768,-780,-378
20406,-32768,-784,-479
20407,-1155,-790,-577
20408,-338,-795,-671
20409,50,-801,-760
20410,264,-807,-845
20411,456,-812,-926
20412,588,-817,-1003
20413,664,-822,-1076
20414,703,-829,-1147
20415,725,-835,-1215
20416,763,-841,-1279
20417,741,-848,-1337
20418,670,-854,-1390
20419,626,-860,-1439
20420,824,-866,-1483
20421,813,-872,-1524
20422,791,-878,-1562
20423,769,-883,-1597
20424,752,-884,-1629
20425,796,-879,-1658
20426,857,-858,-1684
20427,906,-813,-1708
20428,966,-740,-1730
20429,1021,-654,-1749
20430,1092,-574,-1767
20431,1114,-516,-1783
20432,1054,-481,-1796
20433,966,-462,-1803
20434,1087,-452,-1805
20435,1147,-448,-1802
20436,961,-447,-1798
20437,741,-449,-1794
20438,550,-453,-1790
20439,390,-459,-1786
20440,270,-468,-1783
20441,210,-480,-1781
20442,100,-496,-1781
20443,61,-514,-1782
20444,50,-535,-1785
20445,39,-559,-1790
20446,-14,-586,-1798
20447,-53,-614,-1808
20448,12,-642,-1819
20449,111,-670,-1829
20450,72,-697,-1839
20451,56,-722,-1848
20452,50,-743,-1856
20453,72,-758,-1863
20454,83,-768,-1868
20455,100,-772,-1872
20456,94,-773,-1874
20457,83,-772,-1875
20458,50,-772,-1874
20459,67,-772,-1871
20460,83,-773,-1867
20461,7,-775,-1862
20462,-25,-775,-1856
20463,-508,-776,-1849
20464,-1358,-777,-1841
20465,-32768,-778,-1833
20466,-32768,-779,-1824
20467,-32768,-783,-1815
20468,-1605,-786,-1805
20469,-766,-790,-1794
20470,-283,-795,-1781
20471,1,-800,-1767
20472,210,-806,-1752
20473,341,-811,-1735
20474,456,-818,-1717
20475,522,-825,-1697
20476,572,-833,-1677
20477,599,-842,-1659
20478,583,-851,-1642
20479,610,-861,-1626
20480,637,-870,-1611
20481,605,-880,-1597
20482,605,-890,-1584
20483,637,-900,-1572
20484,610,-910,-1560
20485,522,-917,-1549
20486,511,-918,-1538
20487,675,-908,-1528
20488,900,-875,-1517
20489,993,-811,-1504
20490,1076,-725,-1489
20491,1098,-639,-1473
20492,1120,-572,-1456
20493,1164,-529,-1438
20494,1175,-507,-1419
20495,1125,-495,-1400
20496,1065,-489,-1378
20497,966,-488,-1353
20498,769,-490,-1324
20499,582,-496,-1293
20500,423,-504,-1260
20501,297,-515,-1226
20502,193,-529,-1192
20503,138,-546,-1157
20504,149,-565,-1122
20505,133,-589,-1088
20506,83,-615,-1054
20507,78,-643,-1021
20508,67,-672,-988
20509,94,-703,-954
20510,89,-734,-919
20511,61,-765,-884
20512,94,-793,-847
20513,72,-818,-807
20514,39,-837,-764
20515,28,-850,-719
20516,94,-855,-672
20517,89,-855,-622
20518,67,-852,-570
20519,89,-848,-515
20520,72,-846,-459
20521,111,-845,-401
20522,171,-845,-342
20523,105,-845,-281
20524,-387,-846,-218
20525,-1308,-847,-150
20526,-32768,-850,-78
20527,-32768,-853,-3
20528,-32768,-857,73
20529,-32768,-861,148
20530,-766,-866,222
20531,-207,-872,296
20532,18,-877,371
20533,275,-883,450
20534,462,-887,533
20535,626,-893,619
20536,621,-898,707
20537,670,-904,796
20538,659,-911,886
20539,686,-918,977
20540,703,-925,1067
20541,675,-931,1155
20542,561,-937,1242
20543,511,-944,1328
20544,659,-950,1410
20545,851,-957,1488
20546,917,-962,1562
20547,884,-965,1632
20548,884,-960,1696
20549,901,-940,1751
20550,955,-895,1798
20551,1043,-823,1839
20552,1120,-739,1871
20553,1191,-661,1893
20554,1180,-603,1907
20555,1191,-565,1913
20556,1164,-542,1909
20557,1098,-529,1894
20558,950,-523,1868
20559,785,-523,1833
20560,659,-527,1789
20561,506,-533,1734
20562,401,-541,1670
20563,292,-550,1599
20564,199,-563,1520
20565,116,-578,1434
20566,78,-595,1342
20567,94,-614,1244
20568,111,-636,1143
20569,78,-659,1042
20570,83,-683,941
20571,89,-708,839
20572,83,-733,737
20573,-3,-756,635
20574,-47,-775,532
20575,50,-789,429
20576,94,-795,329
20577,221,-793,235
20578,166,-788,147
20579,127,-783,63
20580,111,-778,-17
20581,94,-776,-93
20582,78,-776,-166
20583,100,-778,-237
20584,78,-780,-306
20585,-322,-782,-376
20586,-1265,-784,-446
20587,-32768,-786,-516
20588,-32768,-789,-586
20589,-32768,-793,-655
20590,-32768,-799,-724
20591,-1007,-805,-793
20592,-431,-811,-860
20593,-58,-818,-924
20594,155,-824,-986
20595,281,-829,-1045
20596,390,-833,-1102
20597,473,-838,-1155
20598,517,-842,-1206
20599,615,-847,-1254
20600,615,-852,-1299
